timestamp,storage_capability_mw,observed_storage_output_mw,battery_power_utilization
2025-04-08 08:00:00,250.0,0.0,0.0
2025-04-08 09:00:00,250.0,0.0,0.0
2025-04-08 10:00:00,250.0,0.0,0.0
2025-04-08 11:00:00,250.0,0.0,0.0
2025-04-08 12:00:00,250.0,0.0,0.0
2025-04-08 13:00:00,250.0,0.0,0.0
2025-04-08 14:00:00,250.0,0.0,0.0
2025-04-08 15:00:00,250.0,0.0,0.0
2025-04-08 16:00:00,250.0,0.0,0.0
2025-04-08 17:00:00,250.0,0.0,0.0
2025-04-08 18:00:00,250.0,0.0,0.0
2025-04-08 19:00:00,250.0,0.0,0.0
2025-04-08 20:00:00,250.0,0.0,0.0
2025-04-08 21:00:00,250.0,0.0,0.0
2025-04-08 22:00:00,250.0,0.0,0.0
2025-04-08 23:00:00,250.0,0.0,0.0
2025-04-09 00:00:00,250.0,0.0,0.0
2025-04-09 01:00:00,250.0,0.0,0.0
2025-04-09 02:00:00,250.0,0.0,0.0
2025-04-09 03:00:00,250.0,0.0,0.0
2025-04-09 04:00:00,250.0,0.0,0.0
2025-04-09 05:00:00,250.0,0.0,0.0
2025-04-09 06:00:00,250.0,0.0,0.0
2025-04-09 07:00:00,250.0,0.0,0.0
2025-04-09 08:00:00,250.0,0.0,0.0
2025-04-09 09:00:00,250.0,0.0,0.0
2025-04-09 10:00:00,250.0,0.0,0.0
2025-04-09 11:00:00,250.0,0.0,0.0
2025-04-09 12:00:00,250.0,0.0,0.0
2025-04-09 13:00:00,250.0,0.0,0.0
2025-04-09 14:00:00,250.0,0.0,0.0
2025-04-09 15:00:00,250.0,0.0,0.0
2025-04-09 16:00:00,250.0,0.0,0.0
2025-04-09 17:00:00,250.0,0.0,0.0
2025-04-09 18:00:00,250.0,0.0,0.0
2025-04-09 19:00:00,250.0,0.0,0.0
2025-04-09 20:00:00,250.0,0.0,0.0
2025-04-09 21:00:00,250.0,0.0,0.0
2025-04-09 22:00:00,250.0,0.0,0.0
2025-04-09 23:00:00,250.0,0.0,0.0
2025-04-10 00:00:00,250.0,0.0,0.0
2025-04-10 01:00:00,250.0,0.0,0.0
2025-04-10 02:00:00,250.0,0.0,0.0
2025-04-10 03:00:00,250.0,0.0,0.0
2025-04-10 04:00:00,250.0,0.0,0.0
2025-04-10 05:00:00,250.0,0.0,0.0
2025-04-10 06:00:00,250.0,0.0,0.0
2025-04-10 07:00:00,250.0,0.0,0.0
2025-04-10 08:00:00,250.0,0.0,0.0
2025-04-10 09:00:00,250.0,0.0,0.0
2025-04-10 10:00:00,250.0,0.0,0.0
2025-04-10 11:00:00,250.0,0.0,0.0
2025-04-10 12:00:00,250.0,0.0,0.0
2025-04-10 13:00:00,250.0,0.0,0.0
2025-04-10 14:00:00,250.0,0.0,0.0
2025-04-10 15:00:00,250.0,0.0,0.0
2025-04-10 16:00:00,250.0,0.0,0.0
2025-04-10 17:00:00,250.0,0.0,0.0
2025-04-10 18:00:00,250.0,0.0,0.0
2025-04-10 19:00:00,0.0,0.0,0.0
2025-04-10 20:00:00,0.0,0.0,0.0
2025-04-10 21:00:00,0.0,0.0,0.0
2025-04-10 22:00:00,0.0,0.0,0.0
2025-04-10 23:00:00,0.0,0.0,0.0
2025-04-11 00:00:00,0.0,0.0,0.0
2025-04-11 01:00:00,0.0,0.0,0.0
2025-04-11 02:00:00,0.0,0.0,0.0
2025-04-11 03:00:00,0.0,0.0,0.0
2025-04-11 04:00:00,0.0,0.0,0.0
2025-04-11 05:00:00,0.0,0.0,0.0
2025-04-11 06:00:00,0.0,0.0,0.0
2025-04-11 07:00:00,0.0,0.0,0.0
2025-04-11 08:00:00,0.0,0.0,0.0
2025-04-11 09:00:00,0.0,0.0,0.0
2025-04-11 10:00:00,0.0,0.0,0.0
2025-04-11 11:00:00,0.0,0.0,0.0
2025-04-11 12:00:00,0.0,0.0,0.0
2025-04-11 13:00:00,0.0,0.0,0.0
2025-04-11 14:00:00,0.0,0.0,0.0
2025-04-11 15:00:00,0.0,1.0,0.0
2025-04-11 16:00:00,250.0,5.0,0.02
2025-04-11 17:00:00,250.0,241.0,0.964
2025-04-11 18:00:00,250.0,147.0,0.588
2025-04-11 19:00:00,250.0,0.0,0.0
2025-04-11 20:00:00,250.0,0.0,0.0
2025-04-11 21:00:00,250.0,0.0,0.0
2025-04-11 22:00:00,250.0,0.0,0.0
2025-04-11 23:00:00,250.0,0.0,0.0
2025-04-12 00:00:00,250.0,0.0,0.0
2025-04-12 01:00:00,250.0,0.0,0.0
2025-04-12 02:00:00,250.0,0.0,0.0
2025-04-12 03:00:00,250.0,0.0,0.0
2025-04-12 04:00:00,250.0,0.0,0.0
2025-04-12 05:00:00,250.0,0.0,0.0
2025-04-12 06:00:00,250.0,124.0,0.496
2025-04-12 07:00:00,250.0,25.0,0.1
2025-04-12 08:00:00,250.0,0.0,0.0
2025-04-12 09:00:00,250.0,0.0,0.0
2025-04-12 10:00:00,250.0,0.0,0.0
2025-04-12 11:00:00,250.0,0.0,0.0
2025-04-12 12:00:00,250.0,62.0,0.248
2025-04-12 13:00:00,250.0,234.0,0.936
2025-04-12 14:00:00,250.0,252.0,1.0
2025-04-12 15:00:00,250.0,252.0,1.0
2025-04-12 16:00:00,250.0,247.0,0.988
2025-04-12 17:00:00,250.0,75.0,0.3
2025-04-12 18:00:00,250.0,0.0,0.0
2025-04-12 19:00:00,250.0,0.0,0.0
2025-04-12 20:00:00,250.0,0.0,0.0
2025-04-12 21:00:00,250.0,0.0,0.0
2025-04-12 22:00:00,250.0,0.0,0.0
2025-04-12 23:00:00,250.0,0.0,0.0
2025-04-13 00:00:00,250.0,0.0,0.0
2025-04-13 01:00:00,250.0,0.0,0.0
2025-04-13 02:00:00,250.0,0.0,0.0
2025-04-13 03:00:00,250.0,0.0,0.0
2025-04-13 04:00:00,250.0,0.0,0.0
2025-04-13 05:00:00,250.0,0.0,0.0
2025-04-13 06:00:00,250.0,0.0,0.0
2025-04-13 07:00:00,250.0,0.0,0.0
2025-04-13 08:00:00,250.0,0.0,0.0
2025-04-13 09:00:00,250.0,0.0,0.0
2025-04-13 10:00:00,250.0,0.0,0.0
2025-04-13 11:00:00,250.0,0.0,0.0
2025-04-13 12:00:00,250.0,0.0,0.0
2025-04-13 13:00:00,250.0,0.0,0.0
2025-04-13 14:00:00,250.0,0.0,0.0
2025-04-13 15:00:00,250.0,0.0,0.0
2025-04-13 16:00:00,250.0,0.0,0.0
2025-04-13 17:00:00,250.0,0.0,0.0
2025-04-13 18:00:00,250.0,0.0,0.0
2025-04-13 19:00:00,250.0,0.0,0.0
2025-04-13 20:00:00,250.0,0.0,0.0
2025-04-13 21:00:00,250.0,0.0,0.0
2025-04-13 22:00:00,250.0,0.0,0.0
2025-04-13 23:00:00,250.0,0.0,0.0
2025-04-14 00:00:00,250.0,0.0,0.0
2025-04-14 01:00:00,250.0,0.0,0.0
2025-04-14 02:00:00,250.0,0.0,0.0
2025-04-14 03:00:00,250.0,0.0,0.0
2025-04-14 04:00:00,250.0,0.0,0.0
